Execution time,Date/Time,ActivePower,WindSpeed,WindDir
16:48:26,01 02 2018 17:20,3602.14892578125,18.2270107269287,210.266998291015
16:48:26,01 02 2018 17:30,3602.10693359375,18.3709907531738,204.617599487304
16:48:26,01 02 2018 17:40,3602.40600585937,17.8280792236328,199.810195922851
16:48:26,01 02 2018 17:50,3602.39111328125,17.9208698272705,196.992004394531
16:48:27,01 02 2018 18:00,3602.10009765625,17.5469303131103,193.33869934082
16:48:27,01 02 2018 18:10,3602.34912109375,17.5831508636474,193.423202514648
16:48:27,01 02 2018 18:20,3602.3349609375,18.2026805877685,193.062301635742
16:48:27,01 02 2018 18:30,3602.17211914062,18.7849102020263,192.759796142578
16:48:27,01 02 2018 18:40,3602.58911132812,19.6539592742919,193.84309387207
16:48:28,01 02 2018 18:50,3602.54907226562,18.778579711914,193.062194824218
16:48:28,01 02 2018 19:00,3602.97192382812,18.6323108673095,190.640792846679
16:48:28,01 02 2018 19:10,3602.6708984375,18.0791492462158,191.158004760742
16:48:28,01 02 2018 19:20,3602.77099609375,17.4580001831054,193.528701782226
16:48:28,01 02 2018 19:30,3602.6708984375,16.6773700714111,192.634002685546
16:48:29,01 02 2018 19:40,3602.81811523437,15.6680498123168,196.200607299804
16:48:29,01 02 2018 19:50,3602.59301757812,15.3907804489135,196.346099853515
16:48:29,01 02 2018 20:00,3496.166015625,17.0550708770751,197.260803222656
16:48:29,01 02 2018 20:10,3602.9541015625,17.1613998413085,196.330200195312
16:48:30,01 02 2018 20:20,3602.61596679687,17.878469467163,196.523803710937
16:48:30,01 02 2018 20:30,3602.57202148437,18.5248394012451,197.96240234375
16:48:30,01 02 2018 20:40,3602.67993164062,18.4451599121093,196.341796875
16:48:30,01 02 2018 20:50,3602.88305664062,18.7982101440429,194.534698486328
16:48:30,01 02 2018 21:00,3603.30908203125,19.2045707702636,197.195907592773
16:48:31,01 02 2018 21:10,3602.89599609375,18.7426700592041,197.213104248046
16:48:31,01 02 2018 21:20,3602.85888671875,18.8622093200683,195.902099609375
16:48:31,01 02 2018 21:30,3602.9970703125,19.6793193817138,195.985000610351
16:48:31,01 02 2018 21:40,3603.04907226562,20.1481494903564,196.733306884765
16:48:31,01 02 2018 21:50,3602.63110351562,19.7590999603271,197.986999511718
16:48:32,01 02 2018 22:00,3602.60693359375,20.5755405426025,201.17739868164
16:48:32,01 02 2018 22:10,3602.68505859375,20.7103290557861,200.907394409179
16:48:32,01 02 2018 22:20,3602.537109375,21.1059894561767,202.405395507812
16:48:32,01 02 2018 22:30,3602.54809570312,21.753339767456,200.955993652343
16:48:32,01 02 2018 22:40,3602.42895507812,21.3759994506835,199.327194213867
16:48:33,01 02 2018 22:50,3602.22192382812,21.925760269165,200.660705566406
16:48:33,01 02 2018 23:00,3602.22094726562,21.4491596221923,198.871307373046
16:48:33,01 02 2018 23:10,3601.81103515625,19.3362102508544,197.852996826171
16:48:33,01 02 2018 23:20,3601.7958984375,18.7545299530029,197.78010559082
16:48:33,01 02 2018 23:30,3602.35107421875,19.321849822998,198.800598144531
16:48:34,01 02 2018 23:40,3602.60400390625,18.7791996002197,197.236602783203
16:48:34,01 02 2018 23:50,3602.59497070312,19.3849906921386,197.347503662109
16:48:34,02 02 2018 00:00,3602.8349609375,20.8544597625732,200.741104125976
16:48:34,02 02 2018 00:10,3602.68310546875,20.8442306518554,199.818801879882
16:48:35,02 02 2018 00:20,3602.51000976562,19.5534400939941,195.722702026367
16:48:35,02 02 2018 00:30,3602.51098632812,18.9334697723388,195.165603637695
16:48:35,02 02 2018 00:40,3602.25903320312,20.298189163208,197.756301879882
16:48:35,02 02 2018 00:50,3601.96411132812,20.448989868164,193.749206542968
16:48:35,02 02 2018 01:00,3601.22802734375,20.2408695220947,193.314407348632
16:48:36,02 02 2018 01:10,3602.001953125,20.6612205505371,194.223602294921
16:48:36,02 02 2018 01:20,3601.68603515625,20.2823295593261,192.880905151367
16:48:36,02 02 2018 01:30,3601.23510742187,20.7812099456787,195.311096191406
16:48:36,02 02 2018 01:40,3601.708984375,21.2533092498779,193.791793823242
16:48:36,02 02 2018 01:50,3601.4609375,21.9488792419433,191.812393188476
16:48:37,02 02 2018 02:00,3601.27099609375,20.039249420166,189.965301513671
16:48:37,02 02 2018 02:10,3600.85205078125,19.509479522705,191.302307128906
16:48:37,02 02 2018 02:20,3601.36303710937,18.9397506713867,191.61570739746
16:48:37,02 02 2018 02:30,3601.48095703125,20.3712100982666,187.943405151367
16:48:37,02 02 2018 02:40,3601.53002929687,20.7755908966064,189.430999755859
16:48:38,02 02 2018 02:50,3600.98901367187,20.2106494903564,190.023406982421
16:48:38,02 02 2018 03:00,3601.52490234375,20.7814407348632,190.429702758789
16:48:38,02 02 2018 03:10,3601.36206054687,20.6548995971679,188.081405639648
